congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,party_name,n_members,nominate_dim1_median,nominate_dim2_median,nominate_dim1_mean,nominate_dim2_mean,prob_nom,n_prob_nom
117,House,15454,12,6.0,NJ,100,,,"PALLONE, Frank, Jr.",P000034,1951.0,,-0.40399999999999997,-0.168,-19.27725,0.97729,839.0,7.0,,-0.36200000000000004,-0.40700000000000003,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.55928571428572,996.0
117,House,20542,12,8.0,NJ,100,,,"SIRES, Albio",S001165,1951.0,,-0.40399999999999997,0.098,-30.74493,0.96372,832.0,10.0,,-0.358,0.11599999999999999,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.2761904761905,996.0
117,House,21536,12,1.0,NJ,100,,,"NORCROSS, Donald",N000188,1958.0,,-0.42100000000000004,0.32799999999999996,-17.07645,0.97944,822.0,6.0,,-0.45399999999999996,0.45799999999999996,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.6284523809524,996.0
117,House,21538,12,12.0,NJ,100,,,"WATSON COLEMAN, Bonnie",W000822,1945.0,,-0.608,-0.193,-20.67491,0.97569,840.0,8.0,,-0.42700000000000005,-0.48100000000000004,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.60845238095243,996.0
117,House,21723,12,5.0,NJ,100,,,"GOTTHEIMER, Josh S.",G000583,1975.0,,-0.158,0.223,-42.8154,0.9499,833.0,12.0,,-0.209,0.36200000000000004,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,96.77214285714305,996.0
117,House,21937,12,3.0,NJ,100,,,"KIM, Andy",K000394,1982.0,,-0.35700000000000004,0.28800000000000003,-24.73862,0.9709399999999999,839.0,14.0,,-0.461,0.42700000000000005,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.12357142857141,996.0
117,House,21942,12,7.0,NJ,100,,,"MALINOWSKI, Tomaz",M001203,1965.0,,-0.272,0.121,-48.48107,0.9435899999999999,835.0,23.0,,-0.318,0.214,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.31785714285718,996.0
117,House,21964,12,11.0,NJ,100,,,"SHERRILL, Mikie",S001207,1972.0,,-0.225,0.263,-32.61932,0.96091,818.0,9.0,,-0.28300000000000003,0.508,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.89428571428567,996.0
117,House,29741,12,9.0,NJ,100,,,"PASCRELL, William J., Jr.",P000096,1937.0,,-0.368,-0.006,-15.68639,0.98119,826.0,4.0,,-0.409,-0.006,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.65630952380951,996.0
117,House,31103,12,10.0,NJ,100,,,"PAYNE, Donald, Jr.",P000604,1958.0,,-0.52,-0.09699999999999999,-16.518320000000003,0.9804799999999999,838.0,7.0,,-0.595,-0.203,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.70773809523811,996.0
117,House,91980,12,2.0,NJ,200,,,"VAN DREW, Jefferson",V000133,1953.0,,0.38,-0.48700000000000004,-243.62193,0.74563,830.0,119.0,,0.401,-0.507,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,82.02011904761909,996.0
117,House,21928,66,1.0,NM,100,,,"HAALAND, Debra",H001080,1960.0,,-0.332,-0.233,-1.32643,0.98149,71.0,1.0,,-0.5670000000000001,-0.214,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.62054794520549,76.0
117,House,22123,66,2.0,NM,200,,,"HERRELL, Yvette",H001084,1964.0,,0.9359999999999999,0.35200000000000004,-165.92091000000002,0.81601,816.0,80.0,,0.7390000000000001,0.13,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,88.56452380952389,996.0
117,House,22131,66,3.0,NM,100,,,"LEGER FERNANDEZ, Teresa",L000273,1959.0,,-0.327,-0.152,-15.936020000000001,0.9811,835.0,6.0,,-0.39,-0.19,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.65547619047616,996.0
117,House,22159,66,1.0,NM,100,,,"STANSBURY, Melanie Ann",S001218,1979.0,,-0.40700000000000003,-0.253,-13.50336,0.9807299999999999,694.0,4.0,,-0.455,-0.21100000000000002,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.70014306151648,841.0
117,House,20519,13,26.0,NY,100,,,"HIGGINS, Brian",H001038,1959.0,,-0.348,-0.032,-14.523129999999998,0.98272,833.0,6.0,,-0.44,0.053,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.6847619047619,996.0
117,House,20733,13,9.0,NY,100,,,"CLARKE, Yvette Diane",C001067,1964.0,,-0.609,-0.24600000000000002,-13.3955,0.98395,828.0,6.0,,-0.483,-0.491,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.71857142857138,996.0
117,House,20934,13,20.0,NY,100,,,"TONKO, Paul",T000469,1949.0,,-0.415,-0.268,-10.90766,0.98705,837.0,3.0,,-0.451,-0.205,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.98642857142849,996.0
117,House,21101,13,23.0,NY,200,,,"REED, Thomas W. II",R000585,1971.0,,0.26899999999999996,0.12,-80.56808000000001,0.84636,483.0,32.0,,0.22699999999999998,0.152,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,89.93488843813402,592.0
117,House,21342,13,6.0,NY,100,,,"MENG, Grace",M001188,1975.0,,-0.376,-0.217,-18.97064,0.97756,836.0,7.0,,-0.46399999999999997,-0.45899999999999996,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.60392857142867,996.0
117,House,21343,13,8.0,NY,100,,,"JEFFRIES, Hakeem",J000294,1970.0,,-0.486,-0.07200000000000001,-10.76464,0.98721,836.0,4.0,,-0.491,-0.139,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.9626190476191,996.0
117,House,21344,13,18.0,NY,100,,,"MALONEY, Sean Patrick",M001185,1966.0,,-0.239,0.114,-20.95984,0.9751200000000001,832.0,8.0,,-0.261,-0.002,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.21154761904762,996.0
117,House,21539,13,1.0,NY,200,,,"ZELDIN, Lee M",Z000017,1980.0,,0.397,-0.129,-94.07439000000001,0.87971,734.0,40.0,,0.435,-0.087,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,91.08190476190482,996.0
117,House,21540,13,4.0,NY,100,,,"RICE, Kathleen Maura",R000602,1965.0,,-0.28,0.039,-47.01193,0.94375,812.0,16.0,,-0.215,0.081,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.67404761904763,996.0
117,House,21541,13,21.0,NY,200,,,"STEFANIK, Elise M",S001196,1984.0,,0.301,-0.125,-120.22301999999999,0.8657600000000001,834.0,48.0,,0.39399999999999996,0.313,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,89.97785714285712,996.0
117,House,21542,13,24.0,NY,200,,,"KATKO, John",K000386,1962.0,,0.185,0.013000000000000001,-145.64636000000002,0.8392299999999999,831.0,64.0,,0.161,-0.043,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,87.98964285714295,996.0
117,House,21715,13,13.0,NY,100,,,"ESPAILLAT, Adriano J.",E000297,1954.0,,-0.583,-0.21,-17.81713,0.9789399999999999,837.0,8.0,,-0.5329999999999999,-0.523,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.67571428571424,996.0
117,House,21747,13,3.0,NY,100,,,"SUOZZI, Thomas",S001201,1962.0,,-0.21899999999999997,0.087,-19.8182,0.9763799999999999,829.0,5.0,,-0.315,0.188,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.20892857142849,996.0
117,House,21749,13,22.0,NY,200,,,"TENNEY, Claudia",T000478,1961.0,,0.456,0.032,-142.18036999999998,0.8393700000000001,812.0,59.0,,0.506,0.015,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,90.45036945812818,966.0
117,House,21761,13,25.0,NY,100,,,"MORELLE, Joseph D.",M001206,1957.0,,-0.32899999999999996,0.157,-15.707720000000002,0.98136,835.0,5.0,,-0.41,0.353,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.59261904761901,996.0
117,House,21916,13,19.0,NY,100,,,"DELGADO, Antonio",D000630,1977.0,,-0.233,0.27699999999999997,-11.88706,0.9785799999999999,549.0,5.0,,-0.29,0.53,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.3480874316941,679.0
117,House,21949,13,14.0,NY,100,,,"OCASIO-CORTEZ, Alexandria",O000172,1989.0,,-0.299,-0.9540000000000001,-47.595909999999996,0.94427,830.0,19.0,,-0.298,-0.955,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,96.62785714285708,996.0
117,House,21990,13,27.0,NY,200,,,"JACOBS, Chris",J000020,1966.0,,0.306,0.049,-140.83774,0.84393,830.0,52.0,,0.309,0.051,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,90.21928571428582,996.0
117,House,22105,13,16.0,NY,100,,,"BOWMAN, Jamaal",B001223,1976.0,,-0.358,-0.934,-39.42429,0.9536100000000001,830.0,15.0,,-0.981,-0.192,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.2825,996.0
117,House,22117,13,2.0,NY,200,,,"GARBARINO, Andrew R.",G000597,1984.0,,0.252,0.193,-94.63067,0.892,828.0,41.0,,0.28600000000000003,0.067,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,91.80547619047611,996.0
117,House,22127,13,17.0,NY,100,,,"JONES, Mondaire",J000306,1987.0,,-0.414,-0.5329999999999999,-14.2568,0.98301,832.0,6.0,,-0.414,-0.535,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.7555952380952,996.0
117,House,22133,13,11.0,NY,200,,,"MALLIOTAKIS, Nicole",M000317,1980.0,,0.32899999999999996,-0.066,-138.76725,0.84672,834.0,66.0,,0.299,0.027999999999999997,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,89.66452380952398,996.0
117,House,22154,13,15.0,NY,100,,,"TORRES, Ritchie",T000486,1988.0,,-0.35200000000000004,-0.282,-17.85902,0.9787100000000001,830.0,6.0,,-0.537,-0.318,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.68202380952391,996.0
117,House,22169,13,19.0,NY,100,,,"RYAN, Patrick",R000579,1982.0,,-0.21899999999999997,0.225,-0.35191,0.9969399999999999,115.0,0.0,,-0.365,0.37200000000000005,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,99.7043478260869,129.0
117,House,22170,13,23.0,NY,200,,,"SEMPOLINSKI, Joseph",S001219,1983.0,,0.545,0.047,-29.710590000000003,0.77232,115.0,16.0,,0.529,0.092,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,83.38086956521738,129.0
117,House,29377,13,10.0,NY,100,,,"NADLER, Jerrold Lewis",N000002,1947.0,,-0.508,-0.484,-13.912679999999998,0.9832200000000001,822.0,5.0,,-0.488,-0.35600000000000004,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.81369047619052,996.0
117,House,29378,13,7.0,NY,100,,,"VELÁZQUEZ, Nydia M.",V000081,1953.0,,-0.547,-0.35100000000000003,-12.83007,0.9847299999999999,834.0,5.0,,-0.47,-0.498,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.87714285714281,996.0
117,House,29379,13,12.0,NY,100,,,"MALONEY, Carolyn Bosher",M000087,1946.0,,-0.387,-0.285,-15.25203,0.9818600000000001,833.0,7.0,,-0.41700000000000004,-0.374,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.72690476190475,996.0
117,House,29776,13,5.0,NY,100,,,"MEEKS, Gregory W.",M001137,1953.0,,-0.415,-0.07200000000000001,-12.59397,0.9849,828.0,4.0,,-0.489,0.096,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.8055952380953,996.0
117,House,15438,47,4.0,NC,100,,,"PRICE, David Eugene",P000523,1940.0,,-0.34299999999999997,-0.03,-12.32371,0.98492,811.0,3.0,,-0.456,0.113,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.77952380952377,996.0
117,House,20340,47,1.0,NC,100,,,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947.0,,-0.40399999999999997,0.184,-16.50003,0.98025,827.0,5.0,,-0.483,0.34700000000000003,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.59702380952383,996.0
117,House,20521,47,5.0,NC,200,,,"FOXX, Virginia Ann",F000450,1943.0,,0.623,0.18,-124.71728999999999,0.85531,798.0,46.0,,0.624,0.23,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,91.19000000000004,996.0
117,House,20522,47,10.0,NC,200,,,"McHENRY, Patrick T.",M001156,1975.0,,0.529,0.131,-129.99969,0.85019,801.0,53.0,,0.408,0.162,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,91.16285714285716,996.0
117,House,21346,47,8.0,NC,200,,,"HUDSON, Richard",H001067,1971.0,,0.526,0.17800000000000002,-104.19287,0.88203,830.0,38.0,,0.424,0.21100000000000002,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,92.6567857142858,996.0
117,House,21544,47,7.0,NC,200,,,"ROUZER, David",R000603,1972.0,,0.564,0.247,-100.41085,0.8867,835.0,45.0,,0.551,0.287,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,92.7100000000001,996.0
117,House,21545,47,12.0,NC,100,,,"ADAMS, Alma",A000370,1946.0,,-0.46799999999999997,0.017,-15.379660000000001,0.98175,835.0,8.0,,-0.466,0.094,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.68940476190477,996.0
117,House,21708,47,13.0,NC,200,,,"BUDD, Theodore Paul",B001305,1971.0,,0.634,-0.07400000000000001,-155.15627,0.81424,755.0,70.0,,0.595,-0.09,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,87.92226190476194,996.0
117,House,21986,47,9.0,NC,200,,,"BISHOP, Dan",B001311,1964.0,,0.7140000000000001,-0.377,-148.2871,0.83439,819.0,70.0,,0.6970000000000001,-0.366,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,87.77916666666668,996.0
117,House,21987,47,3.0,NC,200,,,"MURPHY, Gregory Francis",M001210,1963.0,,0.485,0.076,-142.35124,0.8399200000000001,816.0,52.0,,0.474,-0.006,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,91.00333333333343,996.0
117,House,22109,47,11.0,NC,200,,,"CAWTHORN, Madison",C001104,1995.0,,0.555,-0.243,-172.26811999999998,0.8082,809.0,84.0,,0.5539999999999999,-0.24600000000000002,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,86.67952380952387,996.0
117,House,22135,47,6.0,NC,100,,,"MANNING, Kathy E.",M001135,1956.0,,-0.261,0.327,-18.8793,0.97772,838.0,7.0,,-0.276,0.19399999999999998,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.33380952380955,996.0
117,House,22149,47,2.0,NC,100,,,"ROSS, Deborah K.",R000305,1963.0,,-0.452,0.23,-14.975929999999998,0.98231,839.0,5.0,,-0.408,0.267,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.69345238095242,996.0
117,House,21901,36,1.0,ND,200,,,"ARMSTRONG, Kelly",A000377,1976.0,,0.449,0.10099999999999999,-125.94675,0.8543299999999999,800.0,46.0,,0.47100000000000003,-0.04,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,91.74904761904763,996.0
117,House,21996,95,0.0,MP,100,,,"SABLAN, Gregorio Kilili Camacho",S001177,1955.0,,-0.431,-0.128,-0.21386999999999998,0.9848399999999999,14.0,0.0,,-0.41100000000000003,-0.8740000000000001,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.55,14.0
117,House,15029,24,9.0,OH,100,,,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946.0,,-0.348,0.11699999999999999,-16.35773,0.9804799999999999,830.0,5.0,,-0.306,0.004,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.58059523809528,996.0
117,House,20342,24,10.0,OH,200,,,"TURNER, Michael R.",T000463,1960.0,,0.26899999999999996,0.245,-98.31014,0.88728,822.0,42.0,,0.304,0.344,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,92.05297619047633,996.0
117,House,20343,24,13.0,OH,100,,,"RYAN, Timothy J.",R000577,1973.0,,-0.402,0.20800000000000002,-14.35051,0.9828600000000001,830.0,6.0,,-0.358,-0.006,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.70154761904762,996.0
117,House,20738,24,4.0,OH,200,,,"JORDAN, Jim",J000289,1964.0,,0.7170000000000001,-0.198,-116.51773,0.8670899999999999,817.0,36.0,,0.74,-0.12300000000000001,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,89.4752380952381,996.0
117,House,20755,24,5.0,OH,200,,,"LATTA, Robert E.",L000566,1956.0,,0.51,0.28,-66.45983000000001,0.9239299999999999,840.0,25.0,,0.48100000000000004,0.289,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,94.4738095238096,996.0
117,House,20941,24,11.0,OH,100,,,"FUDGE, Marcia L.",F000455,1952.0,,-0.581,0.14,-1.13895,0.97913,54.0,1.0,,-0.295,0.196,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.76764705882351,71.0
117,House,21162,24,6.0,OH,200,,,"JOHNSON, Bill",J000292,1954.0,,0.436,0.235,-88.41385,0.89976,837.0,35.0,,0.391,0.205,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.68285714285717,996.0
117,House,21163,24,15.0,OH,200,,,"STIVERS, Steve",S001187,1965.0,,0.3,0.26899999999999996,-11.4027,0.90714,117.0,7.0,,0.28300000000000003,0.201,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,92.56976744186044,142.0
117,House,21165,24,7.0,OH,200,,,"GIBBS, Bob",G000563,1954.0,,0.484,0.284,-88.3757,0.8942899999999999,791.0,35.0,,0.524,0.19899999999999998,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.53023809523819,996.0
117,House,21351,24,2.0,OH,200,,,"WENSTRUP, Brad",W000815,1958.0,,0.528,0.268,-81.7582,0.90641,832.0,35.0,,0.475,0.314,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.68261904761907,996.0
117,House,21352,24,3.0,OH,100,,,"BEATTY, Joyce",B001281,1950.0,,-0.439,0.042,-16.896420000000003,0.9800200000000001,837.0,7.0,,-0.5720000000000001,-0.047,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.61202380952378,996.0
117,House,21353,24,14.0,OH,200,,,"JOYCE, David",J000295,1957.0,,0.256,0.301,-78.72443,0.9097200000000001,832.0,32.0,,0.254,0.281,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,92.8010714285711,996.0
117,House,21564,24,8.0,OH,200,,,"DAVIDSON, Warren",D000626,1970.0,,0.659,-0.355,-200.96151,0.78473,829.0,93.0,,0.617,-0.39399999999999996,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,85.46773809523809,996.0
117,House,21759,24,12.0,OH,200,,,"BALDERSON, Troy",B001306,1962.0,,0.455,0.214,-73.79879,0.9150200000000001,831.0,28.0,,0.42,0.228,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,94.16452380952384,996.0
117,House,21924,24,16.0,OH,200,,,"GONZALEZ, Anthony",G000588,1984.0,,0.24,0.315,-107.85637,0.8728299999999999,793.0,54.0,,0.20800000000000002,0.295,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,90.65249999999997,996.0
117,House,22161,24,11.0,OH,100,,,"BROWN, Shontel  M.",B001313,1975.0,,-0.518,0.051,-5.969130000000001,0.98869,525.0,1.0,,-0.46299999999999997,-0.046,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,99.04838095238101,638.0
117,House,22162,24,15.0,OH,200,,,"CAREY, Mike",C001126,1971.0,,0.418,-0.08900000000000001,-81.43779,0.8558,523.0,33.0,,0.409,-0.037000000000000005,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,90.07714285714287,638.0
117,House,29550,24,1.0,OH,200,,,"CHABOT, Steve",C000266,1953.0,,0.542,-0.13699999999999998,-150.48122,0.8356299999999999,838.0,65.0,,0.392,0.258,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,88.77690476190489,996.0
117,House,20344,53,4.0,OK,200,,,"COLE, Tom",C001053,1949.0,,0.324,0.4,-79.88646999999999,0.90876,835.0,33.0,,0.309,0.501,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.83916666666671,996.0
117,House,21355,53,2.0,OK,200,,,"MULLIN, Markwayne",M001190,1977.0,,0.5379999999999999,0.218,-113.61431,0.8688299999999999,808.0,56.0,,0.579,0.129,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,91.91964285714295,996.0
117,House,21760,53,1.0,OK,200,,,"HERN, Kevin",H001082,1961.0,,0.68,-0.078,-118.26175,0.86554,819.0,46.0,,0.695,-0.092,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,89.47035714285715,996.0
117,House,22102,53,5.0,OK,200,,,"BICE, Stephanie I.",B000740,1973.0,,0.41100000000000003,0.313,-69.0949,0.92086,838.0,29.0,,0.408,0.434,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,94.49214285714291,996.0
117,House,29393,53,3.0,OK,200,,,"LUCAS, Frank D.",L000491,1960.0,,0.36,0.449,-61.814080000000004,0.92722,818.0,25.0,,0.41200000000000003,0.517,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,94.74690476190469,996.0
117,House,15410,72,4.0,OR,100,,,"DeFAZIO, Peter Anthony",D000191,1947.0,,-0.42700000000000005,-0.002,-28.36461,0.9662799999999999,827.0,10.0,,-0.26899999999999996,-0.41200000000000003,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.20928571428577,996.0
117,House,20944,72,5.0,OR,100,,,"SCHRADER, Kurt",S001180,1951.0,,-0.182,0.054000000000000006,-141.4911,0.84275,827.0,45.0,,-0.12,0.022000000000000002,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,94.06107142857122,996.0
117,House,21198,72,1.0,OR,100,,,"BONAMICI, Suzanne",B001278,1954.0,,-0.396,-0.41,-11.49417,0.98641,840.0,5.0,,-0.41,-0.45,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.9254761904761,996.0
117,House,22101,72,2.0,OR,200,,,"BENTZ, Cliff",B000668,1952.0,,0.49200000000000005,0.335,-75.45274,0.9139,838.0,29.0,,0.478,0.332,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,94.3814285714286,996.0
117,House,29588,72,3.0,OR,100,,,"BLUMENAUER, Earl",B000574,1948.0,,-0.42700000000000005,-0.6409999999999999,-16.24134,0.98065,831.0,7.0,,-0.37,-0.556,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.60857142857144,996.0
117,House,20946,14,15.0,PA,200,,,"THOMPSON, Glenn",T000467,1959.0,,0.331,0.35700000000000004,-74.46177,0.9137,825.0,27.0,,0.355,0.513,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.87821428571421,996.0
117,House,21167,14,16.0,PA,200,,,"KELLY, Mike",K000376,1948.0,,0.373,0.41,-72.33374,0.9168299999999999,833.0,27.0,,0.43799999999999994,0.319,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,94.47702380952393,996.0
117,House,21356,14,10.0,PA,200,,,"PERRY, Scott",P000605,1962.0,,0.677,-0.461,-148.3526,0.83542,825.0,62.0,,0.7759999999999999,-0.447,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,87.69083333333343,996.0
117,House,21358,14,8.0,PA,100,,,"CARTWRIGHT, Matt",C001090,1961.0,,-0.349,-0.005,-27.06802,0.96725,813.0,13.0,,-0.243,0.011000000000000001,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.14309523809521,996.0
117,House,21548,14,2.0,PA,100,,,"BOYLE, Brendan Francis",B001296,1977.0,,-0.391,0.139,-20.671889999999998,0.9755799999999999,836.0,9.0,,-0.474,0.243,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.5016666666667,996.0
117,House,21566,14,3.0,PA,100,,,"EVANS, Dwight",E000296,1954.0,,-0.47,-0.135,-15.931970000000002,0.98115,837.0,7.0,,-0.555,-0.055,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.7191666666667,996.0
117,House,21718,14,1.0,PA,200,,,"FITZPATRICK, Brian K.",F000466,1973.0,,0.142,-0.122,-138.62413,0.8477,839.0,40.0,,0.13699999999999998,-0.19,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,87.19249999999985,996.0
117,House,21745,14,11.0,PA,200,,,"SMUCKER, Lloyd K.",S001199,1964.0,,0.45,0.11199999999999999,-83.8279,0.90415,832.0,30.0,,0.449,0.228,Republican,223,0.499,0.10800000000000001,0.5034035874439462,0.06779372197309419,93.43916666666672,996.0
117,House,21756,14,17.0,PA,100,,,"LAMB, Conor",L000588,1984.0,,-0.14300000000000002,0.212,-29.468190000000003,0.96541,837.0,3.0,,-0.23,0.28600000000000003,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,97.03607142857142,996.0
117,House,21762,14,5.0,PA,100,,,"SCANLON, Mary Gay",S001205,1959.0,,-0.475,-0.08199999999999999,-16.8544,0.9799700000000001,833.0,8.0,,-0.37799999999999995,-0.141,Democrat,232,-0.38299999999999995,-0.03,-0.3799094827586208,-0.0277844827586207,98.65559523809527,996.0
